charge_id,invoice_id,customer_id,amount,status,created
ch_019391,in_019649,cus_001300,299,succeeded,2026-04-14
ch_019392,in_019650,cus_001301,99,succeeded,2026-04-27
ch_019393,in_019651,cus_001302,29,succeeded,2026-04-21
ch_019394,in_019652,cus_001304,9,succeeded,2026-04-25
ch_019395,in_019653,cus_001305,990,succeeded,2026-04-03
ch_019396,in_019654,cus_001306,29,succeeded,2026-04-19
ch_019397,in_019655,cus_001308,990,succeeded,2026-04-09
ch_019398,in_019656,cus_001310,9,succeeded,2026-04-29
ch_019399,in_019657,cus_001311,9,succeeded,2026-04-30
ch_019400,in_019658,cus_001315,9,succeeded,2026-04-02
ch_019401,in_019659,cus_001319,99,succeeded,2026-04-17
ch_019402,in_019660,cus_001321,29,succeeded,2026-04-13
ch_019403,in_019661,cus_001323,299,succeeded,2026-04-07
ch_019404,in_019662,cus_001324,290,succeeded,2026-04-10
ch_019405,in_019663,cus_001325,299,succeeded,2026-04-21
ch_019406,in_019664,cus_001326,9,succeeded,2026-04-25
ch_019407,in_019665,cus_001332,90,succeeded,2026-04-09
ch_019408,in_019666,cus_001333,9,succeeded,2026-04-18
ch_019409,in_019667,cus_001334,29,succeeded,2026-04-18
ch_019410,in_019668,cus_001336,99,succeeded,2026-04-12
ch_019411,in_019669,cus_001337,29,succeeded,2026-04-08
ch_019412,in_019670,cus_001338,29,succeeded,2026-04-26
ch_019413,in_019671,cus_001341,290,succeeded,2026-04-29
ch_019414,in_019672,cus_001342,9,succeeded,2026-04-27
ch_019415,in_019673,cus_001343,29,succeeded,2026-04-28
ch_019416,in_019674,cus_001345,990,succeeded,2026-04-11
ch_019417,in_019675,cus_001346,9,succeeded,2026-04-19
ch_019418,in_019676,cus_001347,9,succeeded,2026-04-16
ch_019419,in_019677,cus_001348,990,succeeded,2026-04-14
ch_019420,in_019678,cus_001350,29,succeeded,2026-04-08
ch_019421,in_019679,cus_001351,29,succeeded,2026-04-21
ch_019422,in_019680,cus_001352,9,succeeded,2026-04-12
ch_019423,in_019681,cus_001353,9,succeeded,2026-04-07
ch_019424,in_019682,cus_001354,290,succeeded,2026-04-03
ch_019425,in_019683,cus_001355,29,succeeded,2026-04-30
ch_019426,in_019684,cus_001356,9,succeeded,2026-04-19
ch_019427,in_019685,cus_001357,29,succeeded,2026-04-17
ch_019428,in_019686,cus_001358,290,succeeded,2026-04-26
ch_019429,in_019687,cus_001360,99,succeeded,2026-04-08
ch_019430,in_019688,cus_001361,299,succeeded,2026-04-23
ch_019431,in_019689,cus_001363,29,succeeded,2026-04-19
ch_019432,in_019690,cus_001366,9,succeeded,2026-04-23
ch_019433,in_019691,cus_001367,9,succeeded,2026-04-22
ch_019434,in_019692,cus_001371,90,succeeded,2026-04-21
ch_019435,in_019693,cus_001374,9,succeeded,2026-04-15
ch_019436,in_019694,cus_001375,9,succeeded,2026-04-12
ch_019437,in_019695,cus_001376,90,succeeded,2026-04-03
ch_019438,in_019696,cus_001377,290,succeeded,2026-04-18
ch_019439,in_019697,cus_001381,99,succeeded,2026-04-15
ch_019440,in_019698,cus_001382,29,succeeded,2026-04-12
ch_019441,in_019699,cus_001385,290,succeeded,2026-04-04
ch_019442,in_019700,cus_001388,9,succeeded,2026-04-11
ch_019443,in_019701,cus_001391,290,succeeded,2026-04-15
ch_019444,in_019702,cus_001393,90,succeeded,2026-04-17
ch_019445,in_019703,cus_001394,29,succeeded,2026-04-24
ch_019446,in_019704,cus_001395,990,succeeded,2026-04-14
ch_019447,in_019705,cus_001399,99,succeeded,2026-04-30
ch_019448,in_019706,cus_001401,9,succeeded,2026-04-16
ch_019449,in_019707,cus_001402,9,succeeded,2026-04-19
ch_019450,in_019708,cus_001403,990,succeeded,2026-04-07
ch_019451,in_019709,cus_001405,29,succeeded,2026-04-16
ch_019452,in_019710,cus_001408,9,succeeded,2026-04-27
ch_019453,in_019711,cus_001409,9,succeeded,2026-04-02
ch_019454,in_019712,cus_001413,290,succeeded,2026-04-11
ch_019455,in_019713,cus_001414,9,succeeded,2026-04-15
ch_019456,in_019714,cus_001415,9,succeeded,2026-04-21
ch_019457,in_019715,cus_001416,9,succeeded,2026-04-21
ch_019458,in_019716,cus_001417,99,succeeded,2026-04-23
ch_019459,in_019717,cus_000512,29,succeeded,2026-04-10
ch_019460,in_019718,cus_001420,29,succeeded,2026-04-14
ch_019461,in_019719,cus_001422,90,succeeded,2026-04-25
ch_019462,in_019720,cus_001424,99,succeeded,2026-04-19
ch_019463,in_019721,cus_001425,29,succeeded,2026-04-26
ch_019464,in_019722,cus_001427,990,succeeded,2026-04-07
ch_019465,in_019723,cus_001428,99,succeeded,2026-04-11
ch_019466,in_019725,cus_001430,299,succeeded,2026-04-26
ch_019467,in_019726,cus_001434,29,succeeded,2026-04-27
ch_019468,in_019727,cus_001435,299,succeeded,2026-04-08
ch_019469,in_019728,cus_001436,29,succeeded,2026-04-16
ch_019470,in_019729,cus_001439,29,succeeded,2026-04-12
ch_019471,in_019730,cus_001440,29,succeeded,2026-04-26
ch_019472,in_019731,cus_001441,90,succeeded,2026-04-04
ch_019473,in_019732,cus_001443,90,succeeded,2026-04-01
ch_019474,in_019733,cus_001444,9,succeeded,2026-04-22
ch_019475,in_019734,cus_001445,9,succeeded,2026-04-08
ch_019476,in_019735,cus_001448,9,succeeded,2026-04-18
ch_019477,in_019736,cus_001449,299,succeeded,2026-04-20
ch_019478,in_019737,cus_001450,99,succeeded,2026-04-10
ch_019479,in_019738,cus_001452,99,succeeded,2026-04-01
ch_019480,in_019739,cus_001454,90,succeeded,2026-04-16
ch_019481,in_019740,cus_001455,299,succeeded,2026-04-16
ch_019482,in_019741,cus_001456,29,succeeded,2026-04-22
ch_019483,in_019742,cus_001457,299,succeeded,2026-04-04
ch_019484,in_019743,cus_001459,99,succeeded,2026-04-05
ch_019485,in_019744,cus_001461,9,succeeded,2026-04-08
ch_019486,in_019745,cus_001462,99,succeeded,2026-04-19
ch_019487,in_019746,cus_001464,90,succeeded,2026-04-16
ch_019488,in_019747,cus_001465,99,succeeded,2026-04-01
ch_019489,in_019748,cus_001466,299,succeeded,2026-04-15
ch_019490,in_019749,cus_001469,90,succeeded,2026-04-20
ch_019491,in_019750,cus_001470,90,succeeded,2026-04-09
ch_019492,in_019751,cus_001471,29,succeeded,2026-04-25
ch_019493,in_019752,cus_001473,299,succeeded,2026-04-12
ch_019494,in_019753,cus_001474,9,succeeded,2026-04-24
ch_019495,in_019754,cus_001475,99,succeeded,2026-04-02
ch_019496,in_019755,cus_001478,29,succeeded,2026-04-01
ch_019497,in_019756,cus_001479,9,succeeded,2026-04-27
ch_019498,in_019757,cus_001481,29,succeeded,2026-04-03
ch_019499,in_019758,cus_001483,299,succeeded,2026-04-08
ch_019500,in_019759,cus_001484,299,succeeded,2026-04-06
ch_019501,in_019760,cus_001485,29,succeeded,2026-04-12
ch_019502,in_019761,cus_001486,99,succeeded,2026-04-06
ch_019503,in_019762,cus_001487,299,succeeded,2026-04-04
ch_019504,in_019763,cus_001488,290,succeeded,2026-04-08
ch_019505,in_019764,cus_001489,99,succeeded,2026-04-23
ch_019506,in_019765,cus_001490,299,succeeded,2026-04-14
ch_019507,in_019766,cus_001491,299,succeeded,2026-04-21
ch_019508,in_019767,cus_001492,90,succeeded,2026-04-09
ch_019509,in_019768,cus_001494,29,succeeded,2026-04-10
ch_019510,in_019769,cus_001495,9,succeeded,2026-04-01
ch_019511,in_019770,cus_001496,99,succeeded,2026-04-30
ch_019512,in_019771,cus_001497,29,succeeded,2026-04-18
ch_019513,in_019772,cus_001498,9,succeeded,2026-04-17
ch_019514,in_019773,cus_001501,9,succeeded,2026-04-13
ch_019515,in_019774,cus_001502,29,succeeded,2026-04-14
ch_019516,in_019775,cus_001503,99,succeeded,2026-04-29
ch_019517,in_019776,cus_001505,9,succeeded,2026-04-23
ch_019518,in_019777,cus_001506,299,succeeded,2026-04-11
ch_019519,in_019778,cus_001507,29,succeeded,2026-04-25
ch_019520,in_019779,cus_001508,90,succeeded,2026-04-02
ch_019521,in_019780,cus_001509,299,succeeded,2026-04-13
ch_019522,in_019781,cus_001510,290,succeeded,2026-04-29
ch_019523,in_019782,cus_001511,99,succeeded,2026-04-21
ch_019524,in_019783,cus_001512,9,succeeded,2026-04-26
ch_019525,in_019784,cus_001513,29,succeeded,2026-04-05
ch_019526,in_019785,cus_001515,29,succeeded,2026-04-26
ch_019527,in_019786,cus_001518,290,succeeded,2026-04-19
ch_019528,in_019787,cus_001519,299,succeeded,2026-04-28
ch_019529,in_019788,cus_001520,29,succeeded,2026-04-20
ch_019530,in_019789,cus_001521,29,succeeded,2026-04-13
ch_019531,in_019790,cus_001522,99,succeeded,2026-04-30
ch_019532,in_019791,cus_001525,299,succeeded,2026-04-08
ch_019533,in_019792,cus_001526,9,succeeded,2026-04-30
ch_019534,in_019794,cus_001533,29,succeeded,2026-04-15
ch_019535,in_019795,cus_001535,90,succeeded,2026-04-08
ch_019536,in_019796,cus_001537,290,succeeded,2026-04-17
ch_019537,in_019797,cus_001538,90,succeeded,2026-04-19
ch_019538,in_019798,cus_001540,299,succeeded,2026-04-21
ch_019539,in_019799,cus_001543,9,succeeded,2026-04-09
ch_019540,in_019800,cus_001545,990,succeeded,2026-04-05
ch_019541,in_019801,cus_001546,299,succeeded,2026-04-26
ch_019542,in_019802,cus_001547,90,succeeded,2026-04-21
ch_019543,in_019803,cus_001548,9,succeeded,2026-04-29
ch_019544,in_019804,cus_001552,99,succeeded,2026-04-16
ch_019545,in_019805,cus_001554,99,succeeded,2026-04-05
ch_019546,in_019806,cus_001555,29,succeeded,2026-04-01
ch_019547,in_019807,cus_001557,299,succeeded,2026-04-10
ch_019548,in_019808,cus_001559,99,succeeded,2026-04-21
ch_019549,in_019809,cus_001560,29,succeeded,2026-04-26
ch_019550,in_019810,cus_001561,29,succeeded,2026-04-19
ch_019551,in_019811,cus_001563,90,succeeded,2026-04-09
ch_019552,in_019812,cus_001564,29,succeeded,2026-04-28
ch_019553,in_019813,cus_001565,9,succeeded,2026-04-21
ch_019554,in_019814,cus_001566,299,succeeded,2026-04-27
ch_019555,in_019815,cus_001567,29,succeeded,2026-04-16
ch_019556,in_019816,cus_001569,9,succeeded,2026-04-05
ch_019557,in_019817,cus_001571,290,succeeded,2026-04-18
ch_019558,in_019818,cus_001572,9,succeeded,2026-04-18
ch_019559,in_019819,cus_001573,29,succeeded,2026-04-18
ch_019560,in_019820,cus_001574,9,succeeded,2026-04-15
ch_019561,in_019821,cus_001575,29,succeeded,2026-04-28
ch_019562,in_019822,cus_001576,299,succeeded,2026-04-22
ch_019563,in_019823,cus_001580,99,succeeded,2026-04-27
ch_019564,in_019824,cus_001581,99,succeeded,2026-04-18
ch_019565,in_019825,cus_001582,29,succeeded,2026-04-02
ch_019566,in_019826,cus_001584,90,succeeded,2026-04-01
ch_019567,in_019827,cus_001585,299,succeeded,2026-04-15
ch_019568,in_019828,cus_001587,990,succeeded,2026-04-12
ch_019569,in_019829,cus_001588,9,succeeded,2026-04-28
ch_019570,in_019830,cus_001589,90,succeeded,2026-04-16
ch_019571,in_019831,cus_001590,9,succeeded,2026-04-08
ch_019572,in_019832,cus_001591,90,succeeded,2026-04-08
ch_019573,in_019833,cus_001595,9,succeeded,2026-04-14
ch_019574,in_019834,cus_001596,9,succeeded,2026-04-29
ch_019575,in_019835,cus_001597,990,succeeded,2026-04-16
ch_019576,in_019836,cus_001599,90,succeeded,2026-04-14
ch_019577,in_019837,cus_001600,29,succeeded,2026-04-26
ch_019578,in_019838,cus_001601,99,succeeded,2026-04-21
ch_019579,in_019839,cus_001603,9,succeeded,2026-04-04
ch_019580,in_019840,cus_001605,29,succeeded,2026-04-14
ch_019581,in_019841,cus_001609,9,succeeded,2026-04-11
ch_019582,in_019842,cus_001610,9,succeeded,2026-04-13
ch_019583,in_019843,cus_001611,299,succeeded,2026-04-09
ch_019584,in_019844,cus_001612,990,succeeded,2026-04-22
ch_019585,in_019845,cus_001613,29,succeeded,2026-04-22
ch_019586,in_019846,cus_001614,299,succeeded,2026-04-13
ch_019587,in_019847,cus_001617,299,succeeded,2026-04-28
ch_019588,in_019848,cus_001618,29,succeeded,2026-04-01
ch_019589,in_019849,cus_001619,9,succeeded,2026-04-26
ch_019590,in_019850,cus_001623,9,succeeded,2026-04-29
ch_019591,in_019851,cus_001624,90,succeeded,2026-04-06
ch_019592,in_019852,cus_001625,99,succeeded,2026-04-09
ch_019593,in_019853,cus_001626,9,succeeded,2026-04-20
ch_019594,in_019854,cus_001627,9,succeeded,2026-04-08
ch_019595,in_019855,cus_001629,9,succeeded,2026-04-14
ch_019596,in_019856,cus_001630,90,succeeded,2026-04-02
ch_019597,in_019857,cus_001631,90,succeeded,2026-04-07
ch_019598,in_019858,cus_001632,290,succeeded,2026-04-07
ch_019599,in_019859,cus_001633,29,succeeded,2026-04-16
ch_019600,in_019860,cus_001634,29,succeeded,2026-04-15
ch_019601,in_019861,cus_001635,990,succeeded,2026-04-08
ch_019602,in_019862,cus_001639,9,succeeded,2026-04-10
ch_019603,in_019863,cus_001640,299,succeeded,2026-04-12
ch_019604,in_019864,cus_001641,299,succeeded,2026-04-24
ch_019605,in_019865,cus_001642,29,succeeded,2026-04-09
ch_019606,in_019866,cus_001643,299,succeeded,2026-04-21
ch_019607,in_019867,cus_001644,9,succeeded,2026-04-13
ch_019608,in_019868,cus_001645,9,succeeded,2026-04-17
ch_019609,in_019869,cus_001646,90,succeeded,2026-04-27
ch_019610,in_019870,cus_001648,9,succeeded,2026-04-09
ch_019611,in_019871,cus_001649,99,succeeded,2026-04-19
ch_019612,in_019872,cus_001655,290,succeeded,2026-04-04
ch_019613,in_019873,cus_001656,29,succeeded,2026-04-21
ch_019614,in_019874,cus_001659,29,succeeded,2026-04-29
ch_019615,in_019875,cus_001660,29,succeeded,2026-04-06
ch_019616,in_019876,cus_001664,99,succeeded,2026-04-10
ch_019617,in_019877,cus_001666,9,succeeded,2026-04-13
ch_019618,in_019878,cus_001668,9,succeeded,2026-04-27
ch_019619,in_019879,cus_001669,990,succeeded,2026-04-19
ch_019620,in_019880,cus_001670,9,succeeded,2026-04-04
ch_019621,in_019881,cus_001672,9,succeeded,2026-04-28
ch_019622,in_019882,cus_001673,290,succeeded,2026-04-12
ch_019623,in_019883,cus_001674,90,succeeded,2026-04-18
ch_019624,in_019884,cus_001675,9,succeeded,2026-04-02
ch_019625,in_019885,cus_001678,29,succeeded,2026-04-28
ch_019626,in_019886,cus_001679,99,succeeded,2026-04-29
ch_019627,in_019887,cus_001680,29,succeeded,2026-04-01
ch_019628,in_019888,cus_001681,90,succeeded,2026-04-09
ch_019629,in_019889,cus_001682,99,succeeded,2026-04-16
ch_019630,in_019890,cus_001683,990,succeeded,2026-04-13
ch_019631,in_019891,cus_001684,9,succeeded,2026-04-23
ch_019632,in_019892,cus_001687,29,succeeded,2026-04-07
ch_019633,in_019893,cus_001688,29,succeeded,2026-04-22
ch_019634,in_019894,cus_001693,9,succeeded,2026-04-06
ch_019635,in_019895,cus_001694,9,succeeded,2026-04-03
ch_019636,in_019896,cus_001696,29,succeeded,2026-04-26
ch_019637,in_019897,cus_001698,9,succeeded,2026-04-12
ch_019638,in_019898,cus_001699,9,succeeded,2026-04-17
ch_019639,in_019899,cus_001700,29,succeeded,2026-04-03
ch_019640,in_019900,cus_001702,299,succeeded,2026-04-12
ch_019641,in_019901,cus_001703,29,succeeded,2026-04-13
ch_019642,in_019902,cus_001704,9,succeeded,2026-04-10
ch_019643,in_019903,cus_001705,9,succeeded,2026-04-11
ch_019644,in_019904,cus_001706,299,succeeded,2026-04-25
ch_019645,in_019905,cus_001707,90,succeeded,2026-04-28
ch_019646,in_019906,cus_001708,29,succeeded,2026-04-21
ch_019647,in_019907,cus_001709,299,succeeded,2026-04-15
ch_019648,in_019908,cus_001711,99,succeeded,2026-04-07
ch_019649,in_019909,cus_001712,99,succeeded,2026-04-25
ch_019650,in_019910,cus_001713,9,succeeded,2026-04-21
ch_019651,in_019911,cus_001716,290,succeeded,2026-04-17
ch_019652,in_019912,cus_001717,299,succeeded,2026-04-04
ch_019653,in_019913,cus_001718,990,succeeded,2026-04-25
ch_019654,in_019914,cus_001719,9,succeeded,2026-04-02
ch_019655,in_019915,cus_001721,29,succeeded,2026-04-24
ch_019656,in_019916,cus_001726,29,succeeded,2026-04-30
ch_019657,in_019917,cus_001729,9,succeeded,2026-04-29
ch_019658,in_019918,cus_001730,290,succeeded,2026-04-12
ch_019659,in_019920,cus_001732,29,succeeded,2026-04-01
ch_019660,in_019921,cus_001734,9,succeeded,2026-04-11
ch_019661,in_019922,cus_001735,90,succeeded,2026-04-06
ch_019662,in_019923,cus_001736,29,succeeded,2026-04-07
ch_019663,in_019924,cus_001738,299,succeeded,2026-04-26
ch_019664,in_019925,cus_001739,9,succeeded,2026-04-22
ch_019665,in_019926,cus_001740,9,succeeded,2026-04-30
ch_019666,in_019927,cus_001741,299,succeeded,2026-04-18
ch_019667,in_019928,cus_001742,29,succeeded,2026-04-23
ch_019668,in_019929,cus_001743,299,succeeded,2026-04-08
ch_019669,in_019930,cus_001747,299,succeeded,2026-04-08
ch_019670,in_019931,cus_001748,299,succeeded,2026-04-13
ch_019671,in_019932,cus_001750,99,succeeded,2026-04-30
ch_019672,in_019933,cus_001751,29,succeeded,2026-04-24
ch_019673,in_019934,cus_001752,299,succeeded,2026-04-13
ch_019674,in_019935,cus_001753,90,succeeded,2026-04-27
ch_019675,in_019936,cus_001754,29,succeeded,2026-04-10
ch_019676,in_019937,cus_001756,90,succeeded,2026-04-24
ch_019677,in_019938,cus_001757,90,succeeded,2026-04-27
ch_019678,in_019939,cus_001759,9,succeeded,2026-04-05
ch_019679,in_019940,cus_001760,29,succeeded,2026-04-07
ch_019680,in_019941,cus_001761,299,succeeded,2026-04-26
ch_019681,in_019942,cus_001762,29,succeeded,2026-04-02
ch_019682,in_019943,cus_001764,990,succeeded,2026-04-04
ch_019683,in_019944,cus_001765,29,succeeded,2026-04-16
ch_019684,in_019945,cus_001767,29,succeeded,2026-04-08
ch_019685,in_019946,cus_001769,9,succeeded,2026-04-24
ch_019686,in_019947,cus_001772,99,succeeded,2026-04-18
ch_019687,in_019948,cus_001773,299,succeeded,2026-04-10
ch_019688,in_019949,cus_001775,290,succeeded,2026-04-13
ch_019689,in_019950,cus_001776,299,succeeded,2026-04-20
ch_019690,in_019951,cus_001777,299,succeeded,2026-04-11
ch_019691,in_019952,cus_001779,29,succeeded,2026-04-12
ch_019692,in_019953,cus_001781,29,succeeded,2026-04-14
ch_019693,in_019954,cus_001782,299,succeeded,2026-04-22
ch_019694,in_019955,cus_001783,90,succeeded,2026-04-24
ch_019695,in_019956,cus_001784,299,succeeded,2026-04-15
ch_019696,in_019957,cus_001785,299,succeeded,2026-04-02
ch_019697,in_019958,cus_001786,9,succeeded,2026-04-28
ch_019698,in_019959,cus_001788,29,succeeded,2026-04-17
ch_019699,in_019960,cus_001789,299,succeeded,2026-04-26
ch_019700,in_019961,cus_001790,299,succeeded,2026-04-19
ch_019701,in_019962,cus_001792,9,succeeded,2026-04-04
ch_019702,in_019963,cus_001795,9,succeeded,2026-04-07
ch_019703,in_019964,cus_001796,90,succeeded,2026-04-02
ch_019704,in_019965,cus_001797,299,succeeded,2026-04-29
ch_019705,in_019966,cus_001798,9,succeeded,2026-04-22
ch_019706,in_019967,cus_001800,299,succeeded,2026-04-18
ch_019707,in_019968,cus_001801,90,succeeded,2026-04-08
ch_019708,in_019969,cus_001804,9,succeeded,2026-04-27
ch_019709,in_019970,cus_001806,290,succeeded,2026-04-19
ch_019710,in_019971,cus_001807,9,succeeded,2026-04-03
ch_019711,in_019972,cus_001808,29,succeeded,2026-04-12
ch_019712,in_019973,cus_001812,29,succeeded,2026-04-11
ch_019713,in_019974,cus_001813,990,succeeded,2026-04-19
ch_019714,in_019975,cus_001814,99,succeeded,2026-04-28
ch_019715,in_019976,cus_001816,9,succeeded,2026-04-04
ch_019716,in_019977,cus_001817,29,succeeded,2026-04-26
ch_019717,in_019978,cus_001820,99,succeeded,2026-04-10
ch_019718,in_019979,cus_001821,990,succeeded,2026-04-29
ch_019719,in_019980,cus_001822,9,succeeded,2026-04-11
ch_019720,in_019981,cus_001823,99,succeeded,2026-04-05
ch_019721,in_019982,cus_001824,99,succeeded,2026-04-21
ch_019722,in_019983,cus_001825,99,succeeded,2026-04-25
ch_019723,in_019984,cus_001826,299,succeeded,2026-04-04
ch_019724,in_019985,cus_001827,99,succeeded,2026-04-29
ch_019725,in_019986,cus_001829,29,succeeded,2026-04-08
ch_019726,in_019987,cus_001830,290,succeeded,2026-04-12
ch_019727,in_019988,cus_001831,90,succeeded,2026-04-02
ch_019728,in_019989,cus_001832,299,succeeded,2026-04-22
ch_019729,in_019990,cus_001834,9,succeeded,2026-04-04
ch_019730,in_019991,cus_001835,299,succeeded,2026-04-12
ch_019731,in_019992,cus_001837,290,succeeded,2026-04-01
ch_019732,in_019993,cus_001838,9,succeeded,2026-04-04
ch_019733,in_019994,cus_001840,9,succeeded,2026-04-22
ch_019734,in_019996,cus_001843,9,succeeded,2026-04-10
ch_019735,in_019998,cus_001845,9,succeeded,2026-04-05
ch_019736,in_019999,cus_001846,299,succeeded,2026-04-21
ch_019737,in_020000,cus_001847,29,succeeded,2026-04-26
ch_019738,in_020001,cus_001848,9,succeeded,2026-04-07
ch_019739,in_020002,cus_001849,29,succeeded,2026-04-13
ch_019740,in_020003,cus_001850,90,succeeded,2026-04-25
ch_019741,in_020004,cus_001851,299,succeeded,2026-04-22
ch_019742,in_020005,cus_001852,29,succeeded,2026-04-18
ch_019743,in_020006,cus_001855,29,succeeded,2026-04-20
ch_019744,in_020007,cus_001856,29,succeeded,2026-04-17
